Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
5947,-369,4II30KUSH#5001,14,Platinum 3,丨了白了,,,0
5948,-71,WrangledSnow#1206,14,Platinum 3,Whale,,JentekODE,0
5948,-71,Rockliano#5302,14,Platinum 3,Rockliano✪,,,0
5950,-18,RelaxedGuide#0176,14,Platinum 3,,Gibby#8869,,0
5951,30,FamousCat#7976,14,Platinum 3,HexedDino,,,0
5952,-228,SuitedSoup#2952,14,Platinum 3,aestheticc (trackpad)(no audio),,,0
5953,-528,VirtualCat#1336,14,Platinum 3,Reddington,,,0
5954,-556,QuickExpert#0441,14,Platinum 3,โห่พี่ผมพึ่งหัดเล่น,,,0
5955,267,Laftin15#6210,14,Platinum 3,tendonitis gaming,,,0
5956,1573,ClassicHunter#3447,14,Platinum 3,잼,,,0
5957,132,PowerfulSpark#5153,14,Platinum 3,Gration,,,0
5958,455,L4Ze#6205,14,Platinum 3,L4Ze,,,0
5959,-518,GTG#1703,14,Platinum 3,,gabrielgtg51,,0
5960,-285,SmashBoss#8604,14,Platinum 3,TTVRicartii,,,0
5961,250,LuckyTiger#2860,14,Platinum 3,,,Foxy72Py,0
5962,1943,GleamingPlace#1780,14,Platinum 3,어둠의실력자가되고파,,,0
5963,-558,DaringShape#3868,14,Platinum 3,,ImBetterOO7,,0
5964,1227,FitArena#6773,14,Platinum 3,Evgenich*,,,0
5965,53,JesalMaes#2981,14,Platinum 3,,,Jesal_Maes,0
5966,-560,ChippedShape#1256,14,Platinum 3,懵懂丁真不会爱上雪豹,,,0
5967,-497,Montaga#2702,14,Platinum 3,iMontaga,,Evgenius3211,0
5968,746,piasek#4399,14,Platinum 3,piasek,,MaaJsteR7,0
5969,575,Pumpkinhead#2132,14,Platinum 3,,XPumkinghead,,0
5970,1677,LowerWackerTruck#3669,14,Platinum 3,,The Furious Moo,,0
5971,-558,TheGinger#8984,14,Platinum 3,,,CasualGinger,0
5972,-558,FitFashion#4696,14,Platinum 3,Smoll Ounce of Aids,,,0
5973,-557,jooshho#1115,14,Platinum 3,Jooshho,,,0
5974,-230,ImposingStyle#7842,14,Platinum 3,dy妮妮很cool,,,0
5975,264,SaucissonDeBiere#0253,14,Platinum 3,C4+RPG,,,0
5976,-558,SkilledWeb#2248,14,Platinum 3,KR  Le_ParaPlayGeek,,,0
5977,-541,gnartistic#0394,14,Platinum 3,sk8 chickens,,,0
5978,-20,WingedWheel#1724,14,Platinum 3,Captain Dildozer,,,0
5979,-552,FunSmiley#8019,14,Platinum 3,pig,,,0
5980,-253,kozying#3475,14,Platinum 3,Anita Max Wynn,,,0
5981,-256,HappySense#5109,14,Platinum 3,,,oWookyx,0
5982,468,NotedWeapon#2104,14,Platinum 3,iderra,,,0
5983,684,DaringDevice#4486,14,Platinum 3,KAMISAMA,,moneyed-scar1,0
5984,1867,SurrealLion#1639,14,Platinum 3,tasvoprotsqe,,,0
5985,-553,PeerlessWeb#2570,14,Platinum 3,,,OnlyFinch-,0
5986,-553,pimmelfängtpo#2324,14,Platinum 3,Anzeigenhauptmeister,,,0
5987,-552,FabulousHat#4855,14,Platinum 3,Snail of the Night,,,0
5988,307,StealthyFace#8338,14,Platinum 3,yoA,,,0
5989,-551,GloriousSweep#8416,14,Platinum 3,机智的黄瓜兄,,,0
5990,-141,Inel#8544,14,Platinum 3,beharici,,Inel04,0
5991,-419,FlyingVision#3755,14,Platinum 3,,,rikki02,0
5992,479,DynamicTurret#1139,14,Platinum 3,,BRICKSonBRIX,,0
5993,-286,ProntoDevice#1174,14,Platinum 3,泡椒花生米,,,0
5994,-548,GuardianSoldier#9350,14,Platinum 3,,Dr Peeballs,,0
5995,1202,PromptPanda#4061,14,Platinum 3,tryy k_k,,,0
5996,-549,StunningSpark#0431,14,Platinum 3,,,xXMasterVad3rXx,0
5997,112,FlyingStyle#0000,14,Platinum 3,Who let him cook? | QUZAY,,,0
5998,84,FunGold#2504,14,Platinum 3,GUN들지마,,,0
5999,-248,PromptRig#0799,14,Platinum 3,생태계교란종1,,,0
6000,-548,905NOCNXN#2132,14,Platinum 3,MY12008,,,0
6001,-548,Leodeddz#1325,14,Platinum 3,Leodeddz✧,,,0
6002,407,NotedGuide#9575,14,Platinum 3,Kalmar,,,0
6003,-549,ClassicProp#7894,14,Platinum 3,Kirikou,xxKirikou,,0
6004,176,PrOxU#3611,14,Platinum 3,PrOxU,,,0
6005,441,Cameron#1583,14,Platinum 3,Cam,,,0
6006,436,Subjoy#0894,14,Platinum 3,Subjoy,,,0
6007,-696,GrandGlobe#1372,14,Platinum 3,,,Nokiiiio,0
6008,258,QuickSoldier#5343,14,Platinum 3,Mister.Mysterious,,,0
6009,-415,TotalWarrior#0091,14,Platinum 3,,KevinFilonow,,0
6010,-784,ireleezi#8706,14,Platinum 3,,ireIeezi,,0
6011,-552,EpicStyle#0112,14,Platinum 3,NastyNate,,,0
6012,-552,ImposingShield#1845,14,Platinum 3,,,SupremeCoww-,0
6013,109,HastyPlace#1945,14,Platinum 3,,,FabioK79,0
6014,-551,Juancho#7877,14,Platinum 3,Cho,,,0
6015,430,StreetWheel#5673,14,Platinum 3,dy兔子警官,,,0
6016,-711,HonoredSnow#4481,14,Platinum 3,scaldy,,,0
6017,-235,AwesomeYolk#1194,14,Platinum 3,,Tyrone Capone,,0
6018,1132,StinkyDungeon69#4158,14,Platinum 3,Pantsu_hunter69420,,,0
6019,1527,DynamicRock#1580,14,Platinum 3,,Tiger5016,,0
6020,1289,FierceTree#8673,14,Platinum 3,예은,,,0
6021,1809,NotedStar#5581,14,Platinum 3,YourSempai,,,0
6022,-797,LeadingDrum#1890,14,Platinum 3,Toastbr0t,,,0
6023,1936,Valera#0623,14,Platinum 3,Valera The Goat,,,0
6024,1264,unnamed#7485,14,Platinum 3,GevDev,,,0
6025,258,Duztx4LFZT#9606,14,Platinum 3,Duztx4LFZT,Duztx4LFZT,,0
6026,-560,ClassicGeomorph#0134,14,Platinum 3,Mohannad,,,0
6027,-94,RelaxedBrain#3924,14,Platinum 3,,,GodOfSoundcloud,0
6028,-398,ReadyCharge#7044,14,Platinum 3,Boo boo,,,0
6029,-562,GleamingCharge#4292,14,Platinum 3,bm2112,,,0
6030,-561,ShiningFashion#0881,14,Platinum 3,Bluecr0ss,,,0
6031,-265,Zerocamos#9338,14,Platinum 3,Zerocamos,,,0
6032,-8,TacticalTree#9706,14,Platinum 3,Bird Person,,,0
6033,363,nfpu#4633,14,Platinum 3,,nfpu,,0
6034,-507,NoNaMeNeEdEd#4742,14,Platinum 3,NoNaMeNeEdEd,,,0
6035,-561,RapidVictor#9645,14,Platinum 3,Freya999,,,0
6036,4479,HastyRelic#3814,14,Platinum 3,工藤新一,,,0
6037,1508,HonoredSweep#5873,14,Platinum 3,,Xbox Skipe,,0
6038,-510,Luzefur#0299,14,Platinum 3,󠁳⁧󠁳⁧⁧Luzefur󠁳󠁳,,,0
6039,-289,Payske#4668,14,Platinum 3,Payske,,,0
6040,-563,IzzyGlzzyGobblr#8100,14,Platinum 3,Izzy Glizzy Gobbler,,,0
6041,130,RandomGold#6535,14,Platinum 3,Tiagra,,,0
6042,-389,DazzlingShield#6743,14,Platinum 3,赛博济公,DaffyMage47152,,0
6043,-599,VirtualSweep#3630,14,Platinum 3,STS,,,0
6044,706,ReadyChannel#7841,14,Platinum 3,Trance4matioN,,,0
6045,-561,GreenExec#5605,14,Platinum 3,,,ShadowReshiramX,0
6046,-546,Gyaru#0354,14,Platinum 3,Almighty Push,,,0
6047,-562,StellarPlace#9314,14,Platinum 3,1ShotThot,,,0
6048,-414,Repent#9181,14,Platinum 3,Repent,,,0
6049,-563,DarthSnooksTTV#0267,14,Platinum 3,DarthSnooksTTV,Darth Snooks,,0
6050,995,SuitedHunter#6598,14,Platinum 3,,CheckYoGirl,,0
6051,-462,BestCash#2964,14,Platinum 3,cat,,,0
6052,-563,MajedPm3#2629,14,Platinum 3,Majed3P,,,0
6053,-563,yaiko#1936,14,Platinum 3,yaiko,,,0
6054,-604,TotalZipline#7237,14,Platinum 3,,,darc_side999,0
6055,514,BattleKatana#0210,14,Platinum 3,Pime02,,,0
6056,-565,AwesomeStar#1115,14,Platinum 3,,,kaliszek44,0
6057,-800,FierceOrb#4064,14,Platinum 3,cTTTT,,,0
6058,9354,wushi#0657,14,Platinum 3,,,likewushi-,0
6059,-318,rev#2399,14,Platinum 3,✪ revoeth,,morit98,0
6060,-568,CuddlyPerson#6188,14,Platinum 3,,,TNTLEE3,0
6061,-568,Maru#2255,14,Platinum 3,,,texasspringwater,0
6062,431,Kingslayer#0892,14,Platinum 3,一只独角兽,,,0
6063,-33,tamagottiDOPE#1896,14,Platinum 3,たまこっこ,,,0
6064,-565,PowerShape#1447,14,Platinum 3,Doyoublamemeforyourowngarbage？,,,0
6065,3892,FabulousDagger#8841,14,Platinum 3,SitoX,,,0
6066,-565,FleetBreaker#3103,14,Platinum 3,kiri,,,0
6067,-594,HappyHat#3988,14,Platinum 3,ZZZzzz,,,0
6068,934,Dante#2069,14,Platinum 3,D*A*N*T*E !!,,,0
6069,-566,VirtualWheel#1119,14,Platinum 3,nero,,PanoochyMyCoochy,0
6070,-566,TotalVision#0612,14,Platinum 3,⁴⁰⁶²⁵Nyx,,,0
6071,-565,TotalBlade#5694,14,Platinum 3,岬なこしか勝たん！！,,,0
6072,-565,StunningGlobe#3889,14,Platinum 3,1 800 GET PWNED,,,0
6073,3894,ForemostPioneer#1131,14,Platinum 3,,G4L VXÑĜEFÛL,H2H_VXNGEFUL,0
6074,2680,AthleticHero#7768,14,Platinum 3,Madison,,,0
6075,-567,SkulledPro#7123,14,Platinum 3,Patch,,,0
6076,-567,IntenseNinja#1475,14,Platinum 3,TTV.Mental_Et,,,0
6077,-835,TiptopDash#3416,14,Platinum 3,DRUNKxGHOST,,,0
6078,1493,FlawlessTiger#3199,14,Platinum 3,BRUTALJUICEツ,,,0
6079,298,goopwalker#1053,14,Platinum 3,goopwalker,,,0
6080,5,SuperbSniper#8470,14,Platinum 3,抖音榜一大哥,,,0
6081,-569,SurrealTrooper#0427,14,Platinum 3,Amix_bm,,,0
6082,-587,Dark_Egy#1933,14,Platinum 3,DARKEGY,,,0
6083,-569,ImAJ#3177,14,Platinum 3,災難 Aj,,,0
6084,-569,electri#5358,14,Platinum 3,FL | electri,,,0
6085,680,gassan#8609,14,Platinum 3,小驴草额,,gassan_3,0
6086,-267,DazzlingExec#0201,14,Platinum 3,惊天魔盗团-马嘉祺,,,0
6087,-568,ElectricSoup#7028,14,Platinum 3,疯哦子,,,0
6088,-549,FunChannel#0483,14,Platinum 3,Elysia,,,0
6089,351,FamousPioneer#8250,14,Platinum 3,,ACROP0L1S,,0
6090,-568,Jasoom007_x_YT#4498,14,Platinum 3,,,JasOom007_x,0
6091,-507,BigHabit#3346,14,Platinum 3,,,T-Up-Siah,0
6092,-569,masked#0767,14,Platinum 3,doja cat (real),,,0
6093,-568,CORM#7775,14,Platinum 3,Thigh Rubs For The Homies,,,0
6094,-568,Tinumo#0351,14,Platinum 3,Tinumo,,Tinumo,0
6095,-167,HappyTrooper#3179,14,Platinum 3,_hantam,,,0
6096,1699,NimbleGamer#6160,14,Platinum 3,咱就是说真的一整个无语住了家人们,,,0
6097,2715,FizzyRodeo#6924,14,Platinum 3,Fried Chicken,,skullcrusherajay,0
6098,525,Neuskki#8214,14,Platinum 3,,Medicynal,,0
6099,-523,none#4419,14,Platinum 3,ukiyOme,,,0
6100,-568,ImposingRock#7629,14,Platinum 3,,Poo Platoon,,0
6101,-568,NightGlitch#1254,14,Platinum 3,ProZn,,,0
6102,-568,ImposingFashion#1495,14,Platinum 3,さくらはなびら,StoredMist45003,cyber-hunter134,0
6103,678,5FXATLA2X#3352,14,Platinum 3,sword new new,,,0
6104,220,ProntoEffort#1497,14,Platinum 3,Big Zizoo,,,0
6105,1926,Smoke#5173,14,Platinum 3,,,L8-4Wrk_,0
6106,-569,FleetRocker#6368,14,Platinum 3,,,Outcast_Witch4,0
6107,-569,Kyosh1#4603,14,Platinum 3,,,KEK_Yosh1,0
6108,181,Fataaa#4074,14,Platinum 3,Fataaa,,,0
6109,-569,ExcitingExec#1624,14,Platinum 3,1efvkhlup,,,0
6110,-567,Froguy#7999,14,Platinum 3,,,Fronut_2343,0
6111,-460,TheKrabbyKing#0475,14,Platinum 3,,The Krabby King,,0
6112,-781,DeliciousWetFish#7876,14,Platinum 3,DeliciousWetFish,,,0
6113,-569,ForemostRinger#1324,14,Platinum 3,一夜七次郎,,,0
6114,-569,Ranger-Rocho#5024,14,Platinum 3,Ranger | Rocho,,,0
6115,-412,DaringSoldier#3037,14,Platinum 3,NerdFlix,,,0
6116,-569,StealthySmiley#7362,14,Platinum 3,emersongloria71,,,0
6117,-568,Lorsal#0512,14,Platinum 3,Lorsal,,,0
6118,886,StealthyOrb#3795,14,Platinum 3,D1SGRACEEEE,,,0
6119,1132,DarthKevin#3708,14,Platinum 3,DarthKevin,,,0
6120,-568,WingedHat#8309,14,Platinum 3,"Newport News, Virginia",,,0
6121,-262,ChargingRock#7757,14,Platinum 3,EaziHime,,,0
6122,-568,ClassicCake#3663,14,Platinum 3,amp,,,0
6123,-566,DynamicDagger#4805,14,Platinum 3,春日部防衛隊風間トオルです,,,0
6124,250,StreetSmiley#9338,14,Platinum 3,,,youririjk,0
6125,-567,NightDash#5152,14,Platinum 3,Sneck,,,0
6126,1231,FierceRinger#1572,14,Platinum 3,DynamicEd,,,0
6127,2413,Jumpman#5178,14,Platinum 3,Jumpman,,,0
6128,854,StreetSword#8787,14,Platinum 3,name v50,,,0
6129,-635,Montesito#2666,14,Platinum 3,MonteCristoo,,,0
6130,-565,WildNinja#9523,14,Platinum 3,h0pe,,,0
6131,-56,LeadingBoss#1004,14,Platinum 3,,,TheBobbyBunz,0
6132,73,ProntoPanda#3014,14,Platinum 3,,,GuEzMeR_YaKuZa,0
6133,985,DynamicButcher#2270,14,Platinum 3,Elucidous,,,0
6134,-563,EngagingSense#2831,14,Platinum 3,決賽獨裁者,,,0
6135,3302,Andrewzzzm#0577,14,Platinum 3,,Andrewzzzm,,0
6136,-795,TobiasRyota#2187,14,Platinum 3,Axar,,,0
6137,-564,TacticalStyle#4222,14,Platinum 3,,,Raisin4k,0
6138,-564,EpicRock#3276,14,Platinum 3,Annasta1V3,,,0
6139,-562,SpeedyExpert#7914,14,Platinum 3,6yz w3d12,,,0
6140,-592,CrystalRocker#1043,14,Platinum 3,adadad,,,0
6141,164,9LVJ2Q5IW#1772,14,Platinum 3,KAI,,,0
6142,562,CrazyFrog#2451,14,Platinum 3,BlooddCooll,,,0
6143,530,Hi-techSweep#0000,14,Platinum 3,,Cloudy dayz#7069,,0
6144,1740,SwiftShape#6614,14,Platinum 3,Djale,,,0
6145,-342,Spy_Assassin#2541,14,Platinum 3,BCD-Spy Assassin ☣,,,0
6146,-633,FlawlessLion#2337,14,Platinum 3,,powerworld9151,,0
6147,1903,Unukalhai#2307,14,Platinum 3,天市右垣七,,nonnon60999,0
6148,-754,METALSHEEP#3035,14,Platinum 3,METAL,,smileO__O,0
6149,-569,BlueSweep#7106,14,Platinum 3,Flyer,,,0
6150,790,nekoYo#4383,14,Platinum 3,nekoYo,,,0
6151,-570,UnusualRig#3871,14,Platinum 3,,,mogers,0
6152,528,EvasiveGuide#4554,14,Platinum 3,KY Bootyhole Bandit ;),,,0
6153,-567,TacticalWheel#4098,14,Platinum 3,,Claapcheekz,,0
6154,1146,QuickTiger#2315,14,Platinum 3,,,Ondrezi,0
6155,-568,TiptopHolster#1178,14,Platinum 3,Ch1nastar°Fishbones,,,0
6156,-568,Sneppy#5013,14,Platinum 3,s,,,0
6157,363,SneakyShape#3844,14,Platinum 3,,,LyftyVex,0
6158,867,OvO#6685,14,Platinum 3,Gakki,,,0
6159,88,FabulousRig#0974,14,Platinum 3,[VSC] Muhittin,,,0
6160,-609,StellarExpert#5952,14,Platinum 3,Fate Darkness,Fate Darkness,,0
6161,-566,ChippedZipline#5968,14,Platinum 3,,,z9_d1eg0xx,0
6162,-194,SpeedyVision#6753,14,Platinum 3,ABBSOLUT9,,,0
6163,118,StunningEffort#2394,14,Platinum 3,Tazz,,,0
6164,4796,Pyronetics#1122,14,Platinum 3,Pyronetics,,,0
6165,-63,INDICA#7225,14,Platinum 3,INDICA_PLAN,,,0
6166,127,DeviousChannel#3076,14,Platinum 3,KeePlay,,,0
6167,-565,90K5AJ7IY#9306,14,Platinum 3,用高傲遮掩我的忧伤,,,0
6168,317,GreenExpert#2191,14,Platinum 3,sh1ld,,,0
6169,-565,Racism#6597,14,Platinum 3,Agaychutoy,,,0
6170,435,3F3NYIEI4#0091,14,Platinum 3,Papi,,,0
6171,1574,ro#4618,14,Platinum 3,Ro,,,0
6172,1454,SuperScore#7857,14,Platinum 3,通行人一号,,,0
6173,-561,CuddlySlam#8382,14,Platinum 3,tktawdbf49,,,0
6174,-233,kankiro#5971,14,Platinum 3,KanKiro,,,0
6175,-562,uwwz#4126,14,Platinum 3,,uwwz,,0
6176,22,FitGeomorph#4627,14,Platinum 3,tavi,,arkeell,0
6177,-563,ubur#2513,14,Platinum 3,ubershark,,,0
6178,-19,voz#7472,14,Platinum 3,з,,,0
6178,-19,PowerfulTrain#8881,14,Platinum 3,WhoIsFreddie,,,0
6178,-19,TacticalCat#4141,14,Platinum 3,Cyanide,,,0
6181,709,AwesomeGunner#2819,14,Platinum 3,,デッドZAPPYぶら下げ#639,,0
6182,336,FamousTrain#9127,14,Platinum 3,,,DanAdam98,0
6183,-509,NightDrum#7802,14,Platinum 3,,TRN Porcorn,,0
6184,686,dash#7955,14,Platinum 3,,,amdrupp,0
6185,148,VirtualRocker#6521,14,Platinum 3,抖音KJ.BBWHAT,,,0
6186,-568,IntenseExec#2817,14,Platinum 3,xxun,,,0
6187,138,DutDutReacts#8158,14,Platinum 3,,,DutDutReacts,0
6188,-567,GleamingShell#6707,14,Platinum 3,,,DMGBRANDO22,0
6189,-347,kirik#1646,14,Platinum 3,kirik,,,0
6190,1299,motskei#1649,14,Platinum 3,motskei,,,0
6191,-567,FeiTianDaCao#0323,14,Platinum 3,It's our time for everything,,Acccice,0
6192,-359,GreenSoldier#3573,14,Platinum 3,Galacticbrain,,DarkSasuke420,0
6193,-568,Witch#6278,14,Platinum 3,HEAL DEMON,,,0
6194,554,GreatScore#4282,14,Platinum 3,M16,,,0
6194,554,FizzyEffort#4376,14,Platinum 3,AKsEL,,,0
6196,-569,Tekuu#8292,14,Platinum 3,tekuu,,,0
6197,338,TiptopCatwalk#0407,14,Platinum 3,Parker,,,0
6198,-357,NimbleExpert#0224,14,Platinum 3,,,javigm15,0
6199,222,ClassicRodeo#1861,14,Platinum 3,Pluie,,,0
6200,560,DYCG9C76B#0687,14,Platinum 3,rai_799,,,0
6201,-572,roogle#1641,14,Platinum 3,roogle,,,0
6202,1048,SkulledDefender#0037,14,Platinum 3,,,TripTribe,0
6203,-572,idolittleboys#8088,14,Platinum 3,,lushthatsme,,0
6204,-572,Zay#0462,14,Platinum 3,Zay,xxZay6,,0
6205,-938,QuirkyExpert#4457,14,Platinum 3,,,TTV_BigRich244,0
6206,416,WildLeader#5017,14,Platinum 3,,,poison_chancy874,0
6207,1440,NosRedNa_C#0531,14,Platinum 3,,,NosRedNa_C,0
6208,6195,GloriousDevice#1414,14,Platinum 3,MAMYTRAXAL,,,0
6209,-574,EvasiveArena#1275,14,Platinum 3,鸽,,long_name15,0
6210,-574,Boninoklm#0047,14,Platinum 3,,BoninOKLM#6301,,0
6211,-574,PeerlessWrangler#7313,14,Platinum 3,,GBM x White,,0
6212,588,SillyLimon#3187,14,Platinum 3,SillyLimon,,,0
6213,-574,9SF8EFAIM#2637,14,Platinum 3,,,Quick_Joepy,0
6214,5736,No3hills#8913,14,Platinum 3,,,no3hills,0
6215,-575,EngagingDefender#7600,14,Platinum 3,,,FunkyBenAskren69,0
6216,-574,yeE1EXD#1517,14,Platinum 3,yeE_E1XD,,,0
6217,195,kdot#0924,14,Platinum 3,kdot,,,0
6218,138,BestPanda#4299,14,Platinum 3,TomLR,,,0
6219,141,BusinessTiger#0863,14,Platinum 3,,Shelbycleveland,,0
6220,1694,FailSauce989#6405,14,Platinum 3,FailSauce989,,,0
6221,843,StellarFrog#4475,14,Platinum 3,Lxun,,,0
6222,-564,PowerHolster#7711,14,Platinum 3,,,Maddox12k,0
6223,-559,DazzlingSkull#6778,14,Platinum 3,,Beeriez,,0
6224,-551,Dezynz#6520,14,Platinum 3,,DezyNz,sonic_wish4,0
6225,-565,bloha#7780,14,Platinum 3,улыбаюсь,,,0
6226,562,TotalHat#9815,14,Platinum 3,SpyHan贺贺贺贺贺,,,0
6227,-565,GlitchyLeader#3294,14,Platinum 3,Noob,,,0
6228,-336,FierceBoss#8558,14,Platinum 3,,Seshables,,0
6229,310,UnusualProp#1027,14,Platinum 3,TWITCH.TV/BIGKEI_,,,0
6230,-564,itrollyoucarry#7036,14,Platinum 3,Itrollyoucarry,,,0
6231,-562,DeezNutz#9105,14,Platinum 3,,xX RMFN Xx,,0
6232,-263,Littlefreak#1118,14,Platinum 3,,,littlfreak,0
6233,-562,PrimeMoney#0929,14,Platinum 3,,,Pats20,0
6234,-308,SmashWeb#2467,14,Platinum 3,Warisara,,,0
6235,1006,ErikPonti#3259,14,Platinum 3,ErikPonti,,ErikPonti98,0
6236,-805,Iced_Saber#2674,14,Platinum 3,,,IcedSoiree,0
6237,-313,Newdrifts#1618,14,Platinum 3,,,Newdrifts,0
6238,-740,FabulousGamer#9948,14,Platinum 3,洛,,,0
6239,-563,VirtualPlace#0604,14,Platinum 3,Deviante,,,0
6240,-315,ReconPanda#6219,14,Platinum 3,,DarthRogers666,,0
6241,-562,SuddenStar#0139,14,Platinum 3,tim,,,0
6242,2581,Rage#0889,14,Platinum 3,Rage,,,0
6243,-684,LethalDose#0845,14,Platinum 3,LethalDose,,,0
6244,-766,FastGeomorph#2833,14,Platinum 3,medic,,,0
6245,-564,Sincerily#4892,14,Platinum 3,Sincerily,,Sincerily1,0
6246,-564,SuperbRig#8600,14,Platinum 3,Albert Danstein,,,0
6247,163,Morspe#0563,14,Platinum 3,morspe,,,0
6247,163,makn1ne#3070,14,Platinum 3,gimble,,,0
6249,689,AwesomeScore#6955,14,Platinum 3,一毫升,,,0
6250,1238,BusinessSoldier#0725,14,Platinum 3,Fortis Fortuna Adiuvat,,,0
6251,780,SuperGlobe#8684,14,Platinum 3,shush,,,0
6252,97,ProntoGrenade#2822,14,Platinum 3,Patty,,,0
6253,-15,TiptopGunner#3564,14,Platinum 3,Swang,,,0
6254,1602,JingJing#1120,14,Platinum 3,ゆもそま,SonantBook66433,Xia_Nai_,0
6255,-571,DevonRex#0160,14,Platinum 3,ÐêvøńRêx,,,0
6256,-571,zReko#1397,14,Platinum 3,zReko,,,0
6257,-455,WildExec#7301,14,Platinum 3,,,Quavo_Huncho103,0
6258,-1128,OKCITRON#2012,14,Platinum 3,OkCitrOn,,,0
6259,-573,PeerlessCash#1539,14,Platinum 3,,ChuckN0rris222,,0
6260,-546,Kima#9678,14,Platinum 3,kima,,kimaaa63,0
6261,-569,ReadyChannel#1188,14,Platinum 3,Dani3ls,,,0
6262,-569,FamousGold#3830,14,Platinum 3,MartSharts,,,0
6263,-569,TotalPerson#3828,14,Platinum 3,coke and pepsi,,,0
6264,921,Zama#2386,14,Platinum 3,Zama,,,0
6264,921,TAB276#5333,14,Platinum 3,TAB,,,0
6266,-570,QuickLeader#1047,14,Platinum 3,,,achicks77,0
6267,-966,WrangledShape#1085,14,Platinum 3,翻斗花园牛爷爷2.0,,,0
6268,695,FlawlessBreaker#1583,14,Platinum 3,,,Tokigin_,0
6269,-571,ClassicStyle#6812,14,Platinum 3,兩條龍為您服務。,,,0
6270,-237,ExaltedGrenade#3605,14,Platinum 3,,IS t r ü x y,Struxy_ken,0
6271,2924,GreenRock#2186,14,Platinum 3,Skyj9,,,0
6272,-334,ForemostScore#4616,14,Platinum 3,抖音明月i,,,0
6273,-572,FleetStyle#8880,14,Platinum 3,,,ChukeLavez,0
6274,-572,FunShell#1078,14,Platinum 3,iQ-SubJEKT,,,0
6275,632,IntenseDefender#7065,14,Platinum 3,Scorch,,,0
6275,632,PeerlessWarrior#9045,14,Platinum 3,KryKry,,,0
6277,5024,Herrwald#4518,14,Platinum 3,Herrwald,,,0
6277,5024,Fudéhoes#1957,14,Platinum 3,,Torintos,,0
6279,622,Karpadorus#0925,14,Platinum 3,Karpadorus,,,0
6280,-576,BestProp#5160,14,Platinum 3,PLASMA,,,0
6281,-57,SHHTEVEN#7772,14,Platinum 3,EVOL,,,0
6282,1161,ShiningFashion#1436,14,Platinum 3,,Whizskyy,,0
6283,-281,CrazySense#8376,14,Platinum 3,YellowPanda,,,0
6284,-493,Twiggie#3379,14,Platinum 3,Twiggie,,,0
6285,1838,ShiningAtlas#0848,14,Platinum 3,Givenchy666,,,0
6286,-458,TKL#9473,14,Platinum 3,泰酷辣,,,0
6287,-579,FlyingTiger#8190,14,Platinum 3,JayJay,,,0
6288,-578,EvasiveCake#3605,14,Platinum 3,Nipparkul,,,0
6289,1794,CPCI3TAYO#0475,14,Platinum 3,王一博,,,0
6290,665,ExaltedHolster#1305,14,Platinum 3,超薄可吹弹丶,,,0
6291,-174,FitShell#6422,14,Platinum 3,,ChrisLaConte,,0
6292,706,SnappyDevice#2299,14,Platinum 3,Draffin義,,,0
6293,541,NimbleBoss#2701,14,Platinum 3,S Y.,,,0
6294,-813,GloriousNinja#3980,14,Platinum 3,,DoS3 Reaper,,0
6295,-579,Jamesb0x#6081,14,Platinum 3,Jamesb0x,Jamesb0x,Jamesb0xx,0
6296,-579,Mayo#1227,14,Platinum 3,,,Mayo_on_pancakes,0
6297,-579,Yhor#1517,14,Platinum 3,,Yhor,,0
6298,-676,Chokko#8567,14,Platinum 3,김촠호,,,0
6299,-399,David#4776,14,Platinum 3,Davide52,,,0
6300,-579,GrandWheel#0706,14,Platinum 3,BroccoliRob,,,0
6301,361,DazzlingGold#9157,14,Platinum 3,どん,,,0
6302,699,SuperbFace#2405,14,Platinum 3,arG,,,0
6303,-160,PowerYolk#0623,14,Platinum 3,理塘芙蓉王丁真参上,,,0
6304,737,PowerfulSpark#1363,14,Platinum 3,YouTube.com/@ProBasel,,,0
6305,433,FundedTree#1275,14,Platinum 3,𐌽𐍈𐍃𐌕𐌗𐌕𐌂𐋏,,,0
6306,-609,SmashSmiley#7679,14,Platinum 3,ASTMROO,,,0
6307,1015,Donny#2441,14,Platinum 3,,,DonnyDoThatish,0
6308,-888,Silent#2768,14,Platinum 3,,SilentServant10,,0
6309,-578,SurrealHero#8250,14,Platinum 3,ejxkl492,,,0
6310,-578,PrimeShell#2659,14,Platinum 3,,Failuristic,,0
6311,-265,TotalUwU#0797,14,Platinum 3,Sherman Crocodile,,,0
6312,-578,SkulledCatwalk#0820,14,Platinum 3,,Mokka,,0
6313,419,Cola#0063,14,Platinum 3,,,Bumblud,0
6314,-578,NimbleLion#1321,14,Platinum 3,ordepledup,,,0
6315,-578,RandomSoup#9726,14,Platinum 3,,Hugh J Nis,,0
6316,-578,HypnoticHat#8145,14,Platinum 3,,DripRiddemZ,,0
6317,-577,ohji#5412,14,Platinum 3,-,,,0
6318,123,GreenGunner#1038,14,Platinum 3,AESTETIC,,,0
6319,355,Cublaxift#6452,14,Platinum 3,Cublaxift,,,0
6320,-597,Wellinson#3103,14,Platinum 3,Savage,,WellinsonXO,0
6321,-768,Percules#9180,14,Platinum 3,,PERCSEIDON,,0
6322,624,Quitom#6128,14,Platinum 3,Quitom,,,0
