Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
2844,-391,Ljh#1793,16,Platinum 1,HeiseiRei ttv :з,Lj #2392,,0
2845,-252,Argonaut#5626,16,Platinum 1,,,SabbageCreationz,0
2846,-404,EngagingHunter#4874,16,Platinum 1,,SaRk iWolF,,0
2847,-250,SuddenGamer#3097,16,Platinum 1,,Zhyndra,,0
2848,-250,SpeedyVictor#3571,16,Platinum 1,WF,,,0
2849,-250,QuickScore#0677,16,Platinum 1,후회라는 건 없어요,,,0
2850,-250,Devent0r#1205,16,Platinum 1,Devent0rᵗᵗᵛ,,Devent0rSter0idz,0
2851,-250,Cloud#2640,16,Platinum 1,Cloudy,,,0
2852,-222,FabulousBoss#9789,16,Platinum 1,,,ThisIsRuiNGuiGui,0
2853,-251,Nemo#1063,16,Platinum 1,Fishymagkekse,,,0
2854,-249,LeadingPro#9459,16,Platinum 1,,Local Capper,,0
2855,-97,FleetArena#0917,16,Platinum 1,别狗叫,xuu#2106,,0
2856,-250,CrazySnake#9372,16,Platinum 1,unnin,,,0
2857,-340,SkulledBlade#6504,16,Platinum 1,하루,,,0
2858,-247,NimbleSnow#4269,16,Platinum 1,笑眯眯肝的你哭兮兮,NamePuppet30638,Hhl_hero_,0
2859,-247,BGCOJPZ49#0702,16,Platinum 1,IceQ1,,,0
2860,134,jess#4494,16,Platinum 1,ᵗᵗᵛjesscapades_,,jesscapades,0
2861,-225,NotableEgg#8552,16,Platinum 1,Wang,,,0
2862,536,aleks#4290,16,Platinum 1,aleks,,,0
2863,-247,GuardianCat#4414,16,Platinum 1,,,TTVzinsky_,0
2864,805,SkilledGold#1601,16,Platinum 1,noboyknows,,,0
2865,-100,AthleticYolk#6374,16,Platinum 1,,,Viben02,0
2866,298,GlitchyWrangler#5730,16,Platinum 1,Aiderx,,,0
2867,-113,Koji#3168,16,Platinum 1,Kaisel,,,0
2868,-249,PowerfulKatana#3505,16,Platinum 1,askan7,,,0
2869,-247,DeviousAtlas#1754,16,Platinum 1,抖音明朝老兵,,,0
2870,659,ReadyUp4ME#1690,16,Platinum 1,ReadyUp4Me,,,0
2871,332,Kaarbro#8655,16,Platinum 1,,Kaarbro,,0
2872,-244,Empire#1545,16,Platinum 1,,Empire v1,,0
2873,-244,BioHazard#4265,16,Platinum 1,BioHazard,,,0
2874,-243,Clerk#0541,16,Platinum 1,,Clerkliefawn,,0
2875,-219,BigYolk#8876,16,Platinum 1,Asian Invasion,,,0
2876,540,FabulousShield#0064,16,Platinum 1,UU酱（恩师清朝老兵）,,,0
2877,-243,VirtualExpert#3500,16,Platinum 1,ʜʏᴇᴜɴ,,,0
2878,64,CrazyFace#4694,16,Platinum 1,,,NRG_lezer,0
2879,-101,FamousHat#3640,16,Platinum 1,,,xXMrxSkittIesXx,0
2880,-242,WrangledNinja#0037,16,Platinum 1,,Fyths,,0
2881,-242,Elias#8423,16,Platinum 1,Elias,,,0
2882,1154,NightFrog#4103,16,Platinum 1,Robert,,,0
2883,-405,LookStraightAtMe#9620,16,Platinum 1,Look Straight At Me,,,0
2884,-242,nateTTV#7536,16,Platinum 1,e6 acheron,,,0
2885,-239,Pringle#7630,16,Platinum 1,BadPringle,,BadPringle,0
2886,-236,Shotgun_Rizz#3307,16,Platinum 1,Beagle With A Deagle,,,0
2887,-239,uppercut#3154,16,Platinum 1,uppercut,,,0
2888,58,LuckyBlade#0743,16,Platinum 1,,TheMVP Assassin,,0
2889,676,Kzoe#0633,16,Platinum 1,| Kzoe,,,0
2890,-213,MckayOnly#2842,16,Platinum 1,MckayOnly,,MackayOnly,0
2891,207,CuddlyWarrior#7474,16,Platinum 1,Mr.Dickinson,,Mr_Ouzel,0
2892,-141,perrocojo#9525,16,Platinum 1,,AZTK Cleizy,,0
2893,-238,QuirkyPanda#0276,16,Platinum 1,,,lilmacdaddy42,0
2894,1179,FamousDagger#1506,16,Platinum 1,韓 國 玻 璃 房,,,0
2895,-19,YoJayButta_TTV#8889,16,Platinum 1,YoJayButtaᵀᵀⱽ,,,0
2896,257,GRIMM#3227,16,Platinum 1,|GRIMM|,,,0
2897,322,sinisuka#6178,16,Platinum 1,Defy,Sinisuka,,0
2898,1683,GB#9369,16,Platinum 1,FKU,,,0
2899,-210,QuickPro#7234,16,Platinum 1,,,LocateMatt_,0
2900,41,TipikGamerYT#9674,16,Platinum 1,TipikGamerYT,,,0
2901,333,SwiftImpala#7947,16,Platinum 1,DOWNunder,,,0
2902,764,GlitchyProp#8735,16,Platinum 1,,y ElDemoniac,,0
2903,-185,eljefe#8387,16,Platinum 1,,vv jefe vv,,0
2904,180,FleetExec#0099,16,Platinum 1,,,Beubeu940,0
2905,813,ConstipatedCube#4120,16,Platinum 1,ConstipatedCube,,,0
2906,-226,xTreu#4485,16,Platinum 1,xTreu_,,,0
2907,482,Badmushu#7180,16,Platinum 1,BadMushu,,,0
2908,206,Davedxze#7101,16,Platinum 1,,,davedxze-,0
2909,-197,FastRock#1937,16,Platinum 1,我们充满爱与希望,,,0
2910,532,UnusualBrain#1253,16,Platinum 1,,VladiGog,,0
2911,221,ProJuiceEnjoyer#2644,16,Platinum 1,Ospuze Pro Juice Enjoyer,,,0
2912,-245,Rezilience#1744,16,Platinum 1,,,ReziliencE--,0
2913,-247,LazloTheGame#1427,16,Platinum 1,,LazloTheGame,,0
2914,-6,fawni#8408,16,Platinum 1,fawni,,,0
2915,-253,Xamti#5514,16,Platinum 1,,Xamti,Demon_Roux82,0
2916,391,Nicknack#7306,16,Platinum 1,Killed by e-girl *UwU* :3,,,0
2917,155,PQian#0338,16,Platinum 1,Bilibili_PQian,,SWT017,0
2918,-248,BlueHero#8331,16,Platinum 1,,,Shadestep_0,0
2919,42,ImposingVision#6014,16,Platinum 1,Frashray,,,0
2920,282,LeonC1ffer#8341,16,Platinum 1,The_C1ffer,,,0
2921,-250,PlayfulSpark#2547,16,Platinum 1,oscaahh/TTV,,Oscaahh,0
2922,3906,TiptopExpert#4923,16,Platinum 1,YukiNoNamae,SageAIex,,0
2923,-250,Roman#1855,16,Platinum 1,,,vxROMANxv,0
2924,657,panter#9233,16,Platinum 1,panter,,,0
2925,-169,s3xonthebeach#2285,16,Platinum 1,Hossin,,,0
2926,965,Brocules#0814,16,Platinum 1,Brocules,,,0
2927,-77,Ruki#0086,16,Platinum 1,6ᴜɴᴠʀꜱ,,,0
2928,59,DiddyJoseph#0023,16,Platinum 1,DiddyJoseph,,,0
2929,-250,NotableHolster#1612,16,Platinum 1,,,Papaspanks316,0
2930,623,qnx#2004,16,Platinum 1,qnx,,,0
2931,381,PromptZipline#8131,16,Platinum 1,核桃,,,0
2932,622,RandomSword#5150,16,Platinum 1,,,temp-2417298628,0
2933,-377,H3llSing#5304,16,Platinum 1,HellSing,,,0
2934,2233,HardEnzo#9076,16,Platinum 1,HardEnzo,,,0
2935,2116,Venopius#1908,16,Platinum 1,Youtube Venopius,,SlumpYourGrandma,0
2936,155,ChippedArena#4501,16,Platinum 1,,,S0ul_Mark,0
2937,121,IHoodieXJha#3948,16,Platinum 1,,IHoodieXJha,,0
2938,-2,ChippedLion#7567,16,Platinum 1,,,Ryan_hii,0
2939,1168,Hoax#6680,16,Platinum 1,Hoaxenstien,,,0
2940,-53,GuardianParty#8805,16,Platinum 1,Benedict Drumnbassᵈᵛᵈ,,,0
2941,-249,JackSho#2406,16,Platinum 1,legs,,,0
2942,-93,boom#2360,16,Platinum 1,小母牛上树,,,0
2943,-261,SuitedRodeo#9793,16,Platinum 1,,,GageisCracked,0
2944,-249,FizzySkull#3111,16,Platinum 1,Yaiqwerty,,,0
2945,244,LightDemon#4555,16,Platinum 1,MineSweeper1738,,Im_Caps_lock,0
2946,1103,NimbleExpert#0059,16,Platinum 1,,RulyArtist30068,AdamSelenn,0
2947,456,VirtualSoldier#1630,16,Platinum 1,,,darktrooper3321,0
2948,-250,ClassicGlobe#3073,16,Platinum 1,MaDeltalard,,,0
2949,-250,SneakySnow#0867,16,Platinum 1,1Try,,,0
2950,-250,GoukaiQAQ#3723,16,Platinum 1,抖音狗凯QAQ（电子阳痿,,,0
2951,-250,BattleGold#8226,16,Platinum 1,,,lonown,0
2952,-68,Ratsniff#3208,16,Platinum 1,EMBARK OSCAR EXCEPT NOT RETARD,,,0
2953,11192,FierceScore#8856,16,Platinum 1,好 好 先 生,,,0
2954,-251,SpeedyLion#0428,16,Platinum 1,,,xiIRaiDz,0
2955,49,boyer#8283,16,Platinum 1,boyer,,,0
2956,69,StreetRock#3194,16,Platinum 1,,,SupremeToast119,0
2957,1373,Smrett#5898,16,Platinum 1,Smrett,,,0
2958,-397,KuShiiesty#6546,16,Platinum 1,,KüŠĥīīëšťÿ,,0
2959,-219,ReadyCharge#8166,16,Platinum 1,Manda,,,0
2960,-34,NightSmiley#4501,16,Platinum 1,,Twist 080,,0
2961,-150,SuperbGamer#4827,16,Platinum 1,Haveacough,,,0
2962,100,DaringTurret#2145,16,Platinum 1,invisible,,,0
2963,-38,ɌɇȺᵽɇɍ#8352,16,Platinum 1,reper___ᵗᵗᵛ,,TTV_Outplayed072,0
2964,377,Spiritt#2060,16,Platinum 1,spiRit^,,,0
2965,415,succor#4465,16,Platinum 1,succor,,,0
2966,-253,EKMFQ0013#9303,16,Platinum 1,白毛傲娇干物妹猫耳萝莉太奇,,,0
2967,-253,EgonKowalski#9269,16,Platinum 1,lingo,,,0
2968,-77,EpicNinja#3987,16,Platinum 1,mrcy.Fear,,,0
2969,361,SneakyBlade#3533,16,Platinum 1,쿼트,,,0
2970,-251,aa#0877,16,Platinum 1,memorizz,,,0
2971,-251,PromptEgg#9264,16,Platinum 1,,KillerCullen7,,0
2972,195,PromptIce#0732,16,Platinum 1,4ekHyTbIu_VIP,,,0
2973,-117,violet#1989,16,Platinum 1,violet,,,0
2974,-198,TtvKruhashere#0807,16,Platinum 1,,Kruhas here,,0
2975,-254,FunSkull#3145,16,Platinum 1,[LPZ] Cpt-Victime,,,0
2976,-384,SpiRox#5388,16,Platinum 1,_SpiRox,,,0
2977,185,Jäger#5664,16,Platinum 1,,SFJxKroTz,SFJxLazy,0
2978,176,TheReformer#9256,16,Platinum 1,,SFJxMagicJoey,pacheco_gomez_56,0
2979,855,DirectRig#1530,16,Platinum 1,Beelzebub_IV,,,0
2980,-257,ShiningTurret#5842,16,Platinum 1,TTVSwaazzyXD,,,0
2981,-233,PTP#6965,16,Platinum 1,PTP,,,0
2982,1031,xoxodidAyy#5411,16,Platinum 1,xoxodidAyy,,,0
2983,-266,Hi-techTrain#4075,16,Platinum 1,,KindBunny966299,,0
2984,-79,RapidGlobe#4450,16,Platinum 1,Tw1nSonic,,,0
2985,-120,WrangledWeb#4045,16,Platinum 1,,,Julitito2394,0
2986,470,UniqueSweep#0893,16,Platinum 1,我老板,,,0
2987,-110,MELO#5850,16,Platinum 1,MELO,,,0
2988,-96,Miah#0330,16,Platinum 1,,,zzzMiyah,0
2989,279,ughjon#2739,16,Platinum 1,,VI Xûr IV,,0
2990,-259,Kamina#2010,16,Platinum 1,Kamina,,,0
2991,2024,DeviousHabit#0317,16,Platinum 1,ugetsummer9,swj20001028,,0
2992,-307,Geunwoo#5296,16,Platinum 1,Geunwoo,,,0
2993,-315,HonoredDrum#6577,16,Platinum 1,,,Moe_1kB,0
2994,-618,ex#2277,16,Platinum 1,DasParadox,,Exposting,0
2995,632,styxorR#1574,16,Platinum 1,Jiří Kára,,,0
2996,236,honchito#5206,16,Platinum 1,honchito,,,0
2997,-244,skr#1716,16,Platinum 1,skr,,,0
2998,269,PeerlessImpala#0156,16,Platinum 1,我曾经也是个好人,,,0
2999,-256,ReconRelic#1192,16,Platinum 1,,,C0W0FFDEATH_15,0
3000,-10,HappyPro#4313,16,Platinum 1,tv/missclickerlenny,,,0
3001,1055,Yos#8025,16,Platinum 1,yos,,,0
3002,-258,FlawlessSkull#8701,16,Platinum 1,iiTzEz,,,0
3003,-257,Nero#1270,16,Platinum 1,Nero,,,0
3004,-240,ipps#1337,16,Platinum 1,ipps,,,0
3005,-32,FastPlace#0175,16,Platinum 1,妮可，妮可，妮！,,,0
3006,459,SmashTurret#1394,16,Platinum 1,,,mushy_2000,0
3007,-298,Sayege#6899,16,Platinum 1,,Sayege,,0
3008,611,Skully21_YT#1915,16,Platinum 1,Skully21 YT GO SUB,,,0
3009,-41,StellarPioneer#7015,16,Platinum 1,,CultPiece,,0
3010,-260,LeadingHero#1773,16,Platinum 1,SpermoJuy(Хышеч),,,0
3011,370,PowerWeb#8223,16,Platinum 1,,Birke47,,0
3012,-9,GreenOrb#1166,16,Platinum 1,,,iNsyBene,0
3013,305,LYTE#3390,16,Platinum 1,emiljackson17,,vHemotions,0
3014,-292,MasterAenox#1817,16,Platinum 1,MasterAenox,,UltraAenox,0
3015,666,Nixcker#1207,16,Platinum 1,Nixcker,,,0
3016,-85,SurrealButcher#1442,16,Platinum 1,抖音转转,,,0
3017,-79,Dfar24#1711,16,Platinum 1,Dfar24,,,0
3018,746,Melani#0010,16,Platinum 1,Milani,,,0
3019,-259,WrangledGeomorph#7079,16,Platinum 1,VVallis,,,0
3020,93,FlyingHolster#1774,16,Platinum 1,,,Strog_i,0
3021,-259,Death#6451,16,Platinum 1,,,Death_827,0
3022,443,SneakyGunner#1911,16,Platinum 1,Argie,,,0
3023,940,DeviousImpala#5176,16,Platinum 1,︻デ 一,,,0
3024,253,CrazyBoy-Thor#3312,16,Platinum 1,別鎖我放我走大哥,,,0
3025,307,FastGold#1013,16,Platinum 1,Emax,,,0
3026,378,Links#3545,16,Platinum 1,,Links#1772,v3Armageddon,0
3027,-257,paNdhax#6345,16,Platinum 1,paNdhax,,,0
3028,-218,QuickSense#1460,16,Platinum 1,mingo,,,0
3029,118,VirtualButcher#5878,16,Platinum 1,Lawrence100666,,,0
3030,-259,ImposingFrog#4126,16,Platinum 1,†empus,,,0
3031,215,StellarGuide#3947,16,Platinum 1,smokeycrush500,,,0
3032,-260,WildVision#6699,16,Platinum 1,oZen,,,0
3033,105,SM#2766,16,Platinum 1,SM,,,0
3034,195,PowerfulYolk#2935,16,Platinum 1,200iQ,,,0
3035,39,XPapasitaX#6522,16,Platinum 1,,,XPapasitaX,0
3036,-294,DirectPlace#1789,16,Platinum 1,rysersacha,,sachcore,0
3037,-262,GlitchyHabit#5702,16,Platinum 1,1945RBsurrender,BatsExpert24661,,0
3038,84,FizzyCharge#1268,16,Platinum 1,Mrsavage_gamer2,,Mrsavage_gamer2,0
3039,81,Error#1282,16,Platinum 1,Error#,,laiyk6,0
3040,-329,HastyOrb#7356,16,Platinum 1,BIU坑坑,,,0
3041,224,zai#2090,16,Platinum 1,「TKD」kaliso.,,,0
3042,653,Susan42#1793,16,Platinum 1,Susan42,,,0
3043,-266,EvasiveSnake#7326,16,Platinum 1,,,Doklot,0
3044,-265,AwesomeEffort#3663,16,Platinum 1,dear,,,0
3045,-265,vvmoui#7771,16,Platinum 1,,,Divine_Ethereal,0
3046,-264,Pigger#3263,16,Platinum 1,NRML Pigger,,,0
3047,-5,HappyFace#4799,16,Platinum 1,Flameon,,,0
3048,-262,Draggn#6595,16,Platinum 1,,Draggn W,,0
3049,-261,BestTrain#3007,16,Platinum 1,Check_Raise,,,0
3050,185,HonoredCash#4119,16,Platinum 1,让鸡联系,,,0
3051,-253,ImposingExpert#1365,16,Platinum 1,Wasd,,,0
3052,-263,Onris#5062,16,Platinum 1,Onris,,,0
3053,83,fishtankpondscum#3909,16,Platinum 1,fishtankpondscum,,fishtankpondscum,0
3054,-59,Swanidius#2771,16,Platinum 1,Swanidius,,,0
3055,797,Specs#3700,16,Platinum 1,Specs,,Specs93rd,0
3056,23,DustyButcher#3409,16,Platinum 1,Gnight,,,0
3057,-406,EvasiveTrooper#6302,16,Platinum 1,,,oryx_slays,0
3058,44,FastMap#3836,16,Platinum 1,Sup. ShArp,,,0
3059,-375,FastSense#5933,16,Platinum 1,Bigmacvegan,,,0
3060,-269,Marqsman#1390,16,Platinum 1,,Marqsman,,0
3061,-268,CloakingSnow#5845,16,Platinum 1,Legolas,,,0
3062,-56,Stealinblunts#7900,16,Platinum 1,,StealinBlunt,,0
3063,-267,GuardianWeapon#0313,16,Platinum 1,,Jacket#7938,,0
3064,48,EngagingPlace#1189,16,Platinum 1,精选,,,0
3065,-8,SonOfUA-Weiss#1894,16,Platinum 1,,,SonOfUA-Weiss-,0
3066,-266,CloakingSniper#4890,16,Platinum 1,jinnuc,,,0
3067,-265,GrandWarrior#9246,16,Platinum 1,ISKEDI,,,0
3068,-515,BalletSoup#5672,16,Platinum 1,Noob,,,0
3069,-266,WrangledHero#1623,16,Platinum 1,,tdawgdawg,,0
3070,-265,VirtualStar#2276,16,Platinum 1,StatusSSS,,,0
3071,-265,Seer#0482,16,Platinum 1,Seer,,,0
3072,-265,GloriousSnow#8016,16,Platinum 1,Assaf9,,,0
3073,545,Harrietubman#0340,16,Platinum 1,Thoth,,harrietubman,0
3074,-102,2buggy#6345,16,Platinum 1,,Cozy lean,,0
3075,-192,ClassicCat#1718,16,Platinum 1,Retroiliad,,,0
3076,-349,GleamingHabit#6729,16,Platinum 1,雁儿（退游版）,,,0
3077,117,Koha#2864,16,Platinum 1,miree,,,0
3078,431,RAMBO#0282,16,Platinum 1,RambOOO,,,0
3079,-263,StellarDagger#1867,16,Platinum 1,,,JakeThat_YT,0
3080,-207,GloriousSense#0548,16,Platinum 1,V,,,0
3081,3288,EpicZipline#0495,16,Platinum 1,Saul Goodman,,,0
3082,-91,ReconRodeo#1275,16,Platinum 1,「TKD」Saber,,,0
3083,870,StellarFace#7176,16,Platinum 1,,,Pro_Moose99,0
3084,539,Amarkine#4523,16,Platinum 1,,,Amarkine,0
3085,74,Relond#0939,16,Platinum 1,Relond,,Lyubbagr_Young,0
3086,-263,GreatArena#0795,16,Platinum 1,,PorpleGang,,0
3087,-263,GuardianPioneer#8164,16,Platinum 1,Somália,,,0
3088,-261,ChippedExec#3747,16,Platinum 1,DjRatman .ML,,,0
3089,-539,Mu6o#3250,16,Platinum 1,Mu6o,,mu6o_sf,0
3090,258,SkulledTree#0590,16,Platinum 1,NastyxNate,,,0
3091,-262,F2#5821,16,Platinum 1,powerstroke boi,,,0
3092,1109,Tweenr#0526,16,Platinum 1,Tweenr,,,0
3093,-261,Jnr#0629,16,Platinum 1,,,JnrDDDamage,0
3094,2216,ReadySoup#3759,16,Platinum 1,,I Maloney I x,,0
3095,-452,Qiuoh#6054,16,Platinum 1,,Qiuoh,,0
3096,-262,DazzlingExec#0709,16,Platinum 1,griwa_llol,,,0
3097,-262,ttvmattdonedidit#7032,16,Platinum 1,mattdonedidit /twitch,,,0
3098,-272,Smitty#1904,16,Platinum 1,,,KingBenTennis,0
3099,-217,Awakened_DURZZY#0757,16,Platinum 1,KOVAAKS ADDICT,,,0
3100,632,eclipse#0733,16,Platinum 1,ECLIPSE,,,0
3101,-181,RandomDagger#6319,16,Platinum 1,Lotus,,,0
3102,209,FreeCahta#5798,16,Platinum 1,,RZ2Y,,0
3103,-265,HypnoticShotgun#2780,16,Platinum 1,,,PeskyMex,0
3104,288,C5GJQ1WO3#0678,16,Platinum 1,NightTearlaments,Melltrylliss,,0
3105,-103,HappyRelic#2166,16,Platinum 1,t.me/doenerium69,,,0
3106,-109,Daddybot#3113,16,Platinum 1,,,Reportedbot-YT,0
3107,-157,WittyBoss#3175,16,Platinum 1,Jasper Chen,,,0
3108,161,SkeletalSmiley#7691,16,Platinum 1,源赖氏 佐甜,,TongDeiAI,0
3109,442,GlitchyImpala#7122,16,Platinum 1,,,Zutryke,0
3110,-297,DOVIS#3740,16,Platinum 1,𝑫𝑶𝑽𝑰𝑺,,,0
3111,128,GreenWeapon#5701,16,Platinum 1,reddevil,Dr Lasik#4941,,0
3111,128,samhice#0882,16,Platinum 1,samhice1,,TouchingHawk,0
3111,128,colin#2648,16,Platinum 1,colin,,colindaughdrill,0
3114,-273,AwesomeGuide#4369,16,Platinum 1,HeiseiReiᵗᵗᵛ,,,0
3115,-237,BABYDOLL#5423,16,Platinum 1,babydoll,,,0
3116,412,AthleticNinja#2281,16,Platinum 1,,TRYMEJEAN,,0
3117,348,LockOnTIKTOK#4252,16,Platinum 1,Lock,,,0
3118,1071,UnusualVictor#8498,16,Platinum 1,FEARSTOP,,,0
3119,-274,Eye7Deal#8341,16,Platinum 1,Eye7Deal,,,0
3120,288,StealthyWarrior#1466,16,Platinum 1,Engel,,,0
3121,29,tr4m13x#1066,16,Platinum 1,Алёша Трамвай,,,0
3121,29,FundedMap#3142,16,Platinum 1,Рyсич,,,0
3123,-277,FitEgg#0963,16,Platinum 1,YiZliZ,LinenTrout20115,MagiVictor,0
3124,-260,Zephyr#9007,16,Platinum 1,Zephyr,,,0
3125,932,abu_sara#9437,16,Platinum 1,abo-sarah,,,0
3126,-398,ChargingArena#3783,16,Platinum 1,AnarchyDPS,,,0
3127,90,Mavi#3698,16,Platinum 1,Mavi,,,0
3128,72,DeviousWeb#0417,16,Platinum 1,抖音-轻浮,,,0
3129,-282,Heavy#5866,16,Platinum 1,mnk with aim assist,,swxvty,0
3130,118,nCr#2443,16,Platinum 1,Fade2b,,,0
3131,-283,BalletDrum#0499,16,Platinum 1,Lavisch,,,0
3132,-273,ngg#7622,16,Platinum 1,內鬼o_O,FeistyClaw67441,,0
3133,1982,Unique#3337,16,Platinum 1,Unique,,,0
3134,187,Jeppelido#2782,16,Platinum 1,JEPPELIDO,,,0
3135,-47,breeze#7592,16,Platinum 1,妖魔鬼怪快离开,,,0
3136,-614,PlayfulDagger#8061,16,Platinum 1,niuzi,,,0
3137,-286,ExaltedTree#1889,16,Platinum 1,deadshot captain,,,0
3138,-286,HiroHitz#3178,16,Platinum 1,,Hiro Hitz,,0
3139,-215,PlayfulTree#0042,16,Platinum 1,,,TR3_REALEST-3VER,0
3140,324,QF#3199,16,Platinum 1,QFAMG,,,0
3141,-288,Cactus#7533,16,Platinum 1,Cactus,,,0
3142,-128,bonjourmin#0043,16,Platinum 1,Bonjourmin,,,0
3143,-285,Bunny-Wild127#5432,16,Platinum 1,Bunny,,KayiX_Bunny,0
3144,-284,FlyingSlam#0146,16,Platinum 1,Colored glaze,sblsdch233,,0
3145,26,RelaxedGuide#2925,16,Platinum 1,,Viccta,,0
3146,-285,IntenseRig#3334,16,Platinum 1,,,DieppinDots__,0
3147,-285,FitSlam#0060,16,Platinum 1,TWITCH/keki4pred,,,0
3148,-285,Stygmahtuh#8851,16,Platinum 1,Stygmahtuh | TTV,,,0
3149,605,StellarSense#8954,16,Platinum 1,hiddenworks,MuralOne3004251,sunzhenggh,0
3150,256,ErYors#3411,16,Platinum 1,ErYors,,,0
3151,47,YLBER#3663,16,Platinum 1,YLBER,,,0
3152,-505,SuperSteve#2235,16,Platinum 1,,SirSteveWins,SuperSteveWins,0
3153,-283,Difult#0510,16,Platinum 1,,,DifuIt,0
3154,-288,DazzlingSlam#1066,16,Platinum 1,Marco,,,0
3155,-260,Aimless#1838,16,Platinum 1,Aimless,,,0
3156,277,Norjo#0586,16,Platinum 1,Norjo,,,0
3157,-285,FabulousHolster#2266,16,Platinum 1,짱개만두,,,0
3158,157,UniqueEgg#1076,16,Platinum 1,1,,,0
3159,93,khyver#2256,16,Platinum 1,khyver,,,0
3160,-164,DazzlingBlade#1334,16,Platinum 1,{32}VanDeRik{32},,,0
3161,479,IntenseButcher#6994,16,Platinum 1,Wiyek,,,0
3162,-305,Josntfound#7303,16,Platinum 1,播出,,Josntfound,0
3163,-289,123#0703,16,Platinum 1,123,,,0
3164,256,QuickGlitch#1049,16,Platinum 1,SpecEd,,,0
3165,816,SwiftFashion#4507,16,Platinum 1,GoldHawK,,,0
3166,-201,BigChungass#2462,16,Platinum 1,BigChungass,,,0
3167,346,FleetButcher#4684,16,Platinum 1,,IMz IxZaNe,,0
3168,-289,VirtualShield#0269,16,Platinum 1,阿涵Wink,,,0
3169,1187,PyM4VzF#6184,16,Platinum 1,,Py M4V zF,,0
3170,265,GloriousGlobe#9199,16,Platinum 1,Iceblok,,,0
3171,416,STERBEN#0680,16,Platinum 1,S_T_E_R_B_E_N,,S_T_E_R_B_E_N666,0
3172,408,Tatotatopuerta19#2570,16,Platinum 1,,,tatotatopuerta19,0
3173,449,BigDagger#2509,16,Platinum 1,Rusty,,,0
3174,-153,whymynamesolong#4961,16,Platinum 1,whymynamesolong,,,0
3175,3,APEX#1987,16,Platinum 1,,apeX Exotik2711,,0
3176,178,Parrott#0327,16,Platinum 1,Parrott,,,0
3177,-144,PlayfulSniper#1734,16,Platinum 1,Tin Man,,,0
3178,15,SkilledDrum#4684,16,Platinum 1,Трофейна,,,0
3179,-291,TiptopIce#4544,16,Platinum 1,Bim,,,0
3180,657,Bonzo#2151,16,Platinum 1,Bonzo,,,0
3181,-292,Harukii#1535,16,Platinum 1,,,Harukii_Shiga,0
3182,-292,Frenchy#1603,16,Platinum 1,Frenchy,,,0
3183,-204,JacksDad#0929,16,Platinum 1,Agent Smith,,,0
3184,-291,JuulTrooper#2728,16,Platinum 1,Juul Trooper,,,0
3185,1422,StealthyMoney#4379,16,Platinum 1,GirthyGobbler300,,,0
3186,-292,GuardianStyle#0959,16,Platinum 1,Mr 3RB,,,0
3187,-189,DynamicAtlas#2827,16,Platinum 1,O-TheGeneral/twitch.tv,,,0
3188,560,SuperArena#6229,16,Platinum 1,,,ToyMachine07,0
3189,-292,Hi-techIce#5052,16,Platinum 1,Lexa BMW,,,0
3190,-245,BestVision#8011,16,Platinum 1,Tess Tickle,,,0
3191,-290,WildRock#7650,16,Platinum 1,D1eR,,,0
3192,-502,ExcitingFashion#6560,16,Platinum 1,,,WayButter,0
3193,1226,StunningRelic#1022,16,Platinum 1,,Bn3bas,,0
3194,-292,DazzlingEgg#1654,16,Platinum 1,护航+QQ114514,,,0
3195,118,ForemostNinja#6483,16,Platinum 1,,,DisputeMe-,0
3196,-292,PeerlessScore#0084,16,Platinum 1,OmniZeroHourᵗᵗᵛ,,,0
3197,978,FitGunner#1789,16,Platinum 1,X,,,0
3198,-292,dazzlemon#1760,16,Platinum 1,dazzlemon,,,0
3199,76,DirectSlam#6438,16,Platinum 1,,,ReapersHorizon,0
3200,-293,HastyButcher#9377,16,Platinum 1,,Kasmv,,0
3201,-291,Sosa#2007,16,Platinum 1,Cliq,,Exjra,0
3202,-291,Sgt.Showoff#4222,16,Platinum 1,Haffanessen,,,0
3203,-422,SonarCatwalk#4772,16,Platinum 1,Jaquandale Quandingle,,,0
3204,-104,FitSoup#3283,16,Platinum 1,Isgig,,,0
3205,-319,SaltWizard#7195,16,Platinum 1,SaltWizard,,,0
3206,-174,mmonke_0#7937,16,Platinum 1,,,mmonke_-69,0
3207,-290,Tyze#2211,16,Platinum 1,A Boogie Wit da Hoodie,,,0
3208,-312,ReconWarrior#1899,16,Platinum 1,,,rScorpionTTV,0
3209,522,LeadingOrb#1495,16,Platinum 1,,Never Dunzo,,0
3210,384,Twacked#5520,16,Platinum 1,Twacked,,,0
3211,247,RelaxedStyle#4405,16,Platinum 1,Yama,,,0
3212,66,PowerfulTiger#2424,16,Platinum 1,,,Supreme_BlaDe147,0
3213,2131,iTzHunchoTV#8553,16,Platinum 1,iTzHunchoTV,,iTzHunchoTV,0
3214,-374,EvasiveArena#0762,16,Platinum 1,Thomshot,,,0
3215,-294,SwiftPerson#2175,16,Platinum 1,,mezmoric,,0
3216,8,Sonsoyo#3904,16,Platinum 1,Sonsoyo,,,0
3217,-295,StellarKatana#0448,16,Platinum 1,add discord - mrspideyx13,,,0
3218,1182,ChippedGeomorph#9707,16,Platinum 1,,SnagssXBL,,0
3219,-245,NimbleShell#8776,16,Platinum 1,,Ungi#8911,,0
